casenew	weighta	P550tpr	P344pr	P425r	A172	A093r	A094r	A121r	SexHRP	A049r	G018r	G019r	Gorx
11497	5.299063368	348.964996493103	501.07	1	1	1	2	3	2	2	2	1	2
12919	4.36012234525	247.919661559701	408.49	1	1	1	4	3	2	1	1	1	1
8557	5.9445738345	886.904213237438	1136.80461538462	1	1	1	1	3	2	2	2	1	8
973	7.35794450825	297.762856354791	384.86	1	1	2	3	1	2	3	2	2	8
6534	4.39306300675	531.257646823785	404.75	1	1	4	5	3	1	2	2	1	10
934	4.63639985725	296.071284095155	750.43	1	1	1	3	3	1	1	1	1	8
1049	5.1545174305	781.122179362474	1075.06403846154	1	1	1	1	3	1	3	3	1	6
1683	3.45008401975	432.745731709792	362.072	2	2	4	5	3	1	2	2	1	3
12447	3.286793093	219.361718008922	346.8215	2	1	4	5	3	1	2	2	1	3
12520	4.0674930125	527.935616663094	826.36	1	1	1	3	3	1	3	2	2	3
755	3.378384849	204.86	135.7	2	2	3	5	3	2	3	1	3	2
3125	3.530271902	751.173787280467	1184.99	1	1	1	2	3	1	2	2	1	9
5903	5.37379960225	357.732779752338	361.3325	2	1	2	3	3	2	3	1	3	8
7823	4.80996492475	202.16	198.82	2	1	4	5	2	2	3	1	3	2
6367	4.4186615945	608.664683156769	910.672	1	1	1	3	3	1	2	2	1	8
4010	4.0576574885	509.229302130954	386.5775	1	1	1	2	3	2	1	1	1	8
6732	3.9204800505	617.220445747916	983.0425	2	1	4	5	3	1	2	2	1	8
13381	4.0443393195	529.805565718971	744.54	1	1	1	1	2	2	2	2	1	10
12190	4.86244000675	83.7839424796951	186.352	2	2	4	5	3	1	1	1	1	2
14626	7.64483185525	137.7302192	65	2	1	3	3	3	1	1	1	1	5
12408	3.9597713525	676.167656097014	588.272	1	1	1	3	2	1	3	2	2	2
4661	6.0462674525	91.99	138.562	2	1	4	5	2	2	1	1	1	8
4917	4.38054487025	582.680232764041	967.58	1	1	1	1	2	1	1	1	1	11
1758	8.222262356	1112.84141199402	1184.99	1	1	1	1	3	1	3	3	1	7
10818	5.089377376	246.129823995322	279.535	2	2	4	5	3	1	1	1	1	7
9327	3.47848676775	1010.9953030998	1184.99	2	1	4	5	3	1	2	2	1	5
7057	7.070736816	169.26	183.1	2	1	3	4	1	2	3	2	2	6
6673	6.64480091925	516.915385334873	452.75	2	1	2	3	2	1	5	2	3	10
9601	6.845153166	678.81	269.24	2	1	4	4	2	2	2	2	1	2
6073	4.1603232985	125.265130275379	172.51	2	1	4	5	3	2	1	1	1	10
14333	5.22904051075	487.55240324452	904	1	1	1	1	2	1	2	2	1	2
9241	5.54823563875	268.121159740171	763.785	1	1	1	1	3	1	2	2	1	8
2816	3.4881167815	239.285811045238	385.74	1	2	1	1	3	2	1	1	1	2
8492	5.87159959375	539.7567858	975.2	1	1	1	3	3	1	5	3	3	12
6973	3.93439547425	201.976923748515	349.2	1	2	1	1	3	2	1	1	1	5
5612	7.6279718795	632.401359877884	776.32	1	1	1	2	2	1	2	2	1	9
2532	3.60982314725	661.259139559701	710.044	2	1	4	5	3	1	2	2	1	9
7042	3.1025873615	176.666438197822	450.6025	1	1	1	3	3	1	2	2	1	4
14313	4.16462090375	275.155	301.604	2	2	4	5	3	1	2	2	1	2
2989	3.530271902	259.146649526779	558	1	1	1	3	3	1	2	2	1	9
7292	5.23412293125	64.518742812272	67.4	2	2	4	5	1	1	1	1	1	11
14084	9.46818756875	60.7761818741517	156.062	2	2	4	5	1	2	1	1	1	11
11076	3.62121268975	143.627986396134	260.402	2	2	1	2	3	2	2	2	1	5
2933	7.7525943795	738.090428961602	887.01	1	2	1	3	2	1	2	2	1	7
10821	4.23609178925	682.860088004227	928.472	1	1	1	1	3	1	2	2	1	2
7918	3.784384726	1175	577.964	2	2	4	5	3	1	2	2	1	6
8642	6.25769039425	838.473310984375	1184.99	1	1	1	1	3	1	2	2	1	11
9605	4.2263949875	150.196792828685	194.0445	2	2	4	5	3	1	1	1	1	4
6261	5.54994154325	398.321057869284	1184.99	1	1	1	1	3	1	4	3	2	7
13004	4.96091848225	823.453206861926	469.445	1	1	4	5	3	1	2	2	1	9
283	4.3424420225	564.857968685012	1184.99	1	1	1	1	3	1	2	2	1	11
3225	5.044228767	551.188513847294	535.6	1	2	2	3	1	1	2	2	1	9
13129	5.1250441255	913.363220816678	1034.69	1	1	1	1	3	1	3	2	2	8
1342	4.23609178925	567.11080802221	470.855	2	1	4	5	3	1	2	2	1	2
11934	4.328148562	447.386632719043	1184.99	1	1	1	1	3	2	1	1	1	8
2737	6.256986488	1175	958.89	1	1	1	1	3	2	2	2	1	2
4569	9.19962377975	262.975	488.39	1	1	4	5	1	2	3	3	1	2
6738	4.94433553325	521.449672368544	860.92	1	1	4	5	3	1	2	2	1	3
5302	5.29838018075	367.406242513373	557.12	1	1	1	3	3	1	3	2	2	1
10929	3.910617946	507.310903910154	945.36	1	1	1	1	2	1	3	2	2	2
1500	2.57012515375	400.509753797921	279.25	2	1	4	5	3	1	4	3	2	10
7409	6.09866693125	86.250292746114	139.902	2	2	4	5	1	2	1	1	1	11
10538	4.62448958575	262.729151718176	135.092	2	2	4	5	1	2	1	1	1	9
8854	7.37516141775	40.545	55	2	2	4	5	1	1	1	1	1	3
4744	4.3282157045	593.555	179.932	2	1	4	5	3	1	1	1	1	2
3285	4.89420566525	1175	772.92	1	1	1	1	3	1	1	1	1	11
10561	6.99379448975	588.218461538461	524.37	1	1	1	2	3	1	3	3	1	12
3428	5.70195921875	508.403613901573	464.981487179487	1	1	4	5	2	2	3	2	2	3
2582	4.2459294705	1030.15166063865	1184.99	1	1	1	1	3	1	2	2	1	4
1452	6.386499987	196.375590666374	58.83	2	1	3	4	1	1	1	1	1	11
3763	4.4769611165	470.280107238135	457.52	1	1	1	3	3	1	2	2	1	7
10521	4.35943667	254.50215132666	365.294	2	2	4	5	3	1	2	2	1	8
5828	5.143328926	693.84419081104	1065.382	1	1	1	1	3	2	3	3	1	1
3283	4.35878609975	953.897591230529	1184.99	1	1	1	1	3	1	2	2	1	11
4507	3.7841177205	357.643661560635	663.17	1	1	1	1	3	2	2	2	1	1
14553	8.81140829725	319.03142557652	419.042	2	1	4	5	1	1	4	2	3	7
8413	3.78967902375	342.352533859674	293.2575	1	2	1	1	3	2	1	1	1	11
11198	4.8185201185	188.356538461538	128.16	2	1	4	4	1	2	1	1	1	6
4495	4.02264661	179.695260961838	481.665	1	1	1	1	3	1	2	2	1	10
670	5.195872773	847.40677994759	1184.99	1	1	1	1	3	2	2	2	1	1
6985	6.17455348875	339.196541216578	531.405	1	1	1	1	3	1	1	1	1	8
7716	2.9297753835	1119.39789960388	1184.99	1	1	1	4	3	1	4	2	3	1
1158	3.899883286	1175	591.85	1	1	1	1	2	2	4	3	2	6
8451	4.0390923005	202.535	255.16	2	2	4	5	3	2	1	1	1	12
8372	6.2950249535	288.913106604632	261.222	2	1	4	5	3	2	1	1	1	8
13384	3.8574835655	680.8774366	1051.61	1	1	4	3	3	1	3	2	2	9
10404	4.94433553325	309.89479708474	1184.99	1	1	1	1	3	1	2	2	1	3
12232	4.20914053825	269.061564414373	426.23	1	1	2	3	3	2	2	2	1	3
9804	6.62001219525	63.4565354816095	125.84	2	1	4	5	3	2	1	1	1	10
14553	4.70571301625	256.662028941897	459.302	1	2	4	5	1	2	2	2	1	9
12897	7.96008389	220.535228267936	345.902	2	2	4	5	3	2	1	1	1	8
11493	4.3412160985	283.676901065449	351.117	1	2	1	2	2	2	1	1	1	3
255	3.22904106775	400.521674361807	272.594	2	2	4	5	1	1	2	2	1	2
6888	6.482775158	575.586355768402	1047.31	1	1	1	1	3	1	2	2	1	5
11462	5.1967840265	225.629829956375	381.064	2	1	4	5	3	1	2	2	1	8
12183	4.376159997	273.020729787528	582.515	1	1	1	2	3	1	1	1	1	2
7787	5.2912985255	1034.41947504485	1184.99	1	1	1	1	3	1	3	2	2	8
2417	3.5069363825	533.687120146174	630.02	1	1	2	1	3	2	3	1	3	3
4833	3.7495207885	1101.51950900567	837.38	2	1	4	5	3	1	2	2	1	8
12564	5.74032786675	405.546277617897	841.08	1	1	1	2	3	1	1	1	1	9
13742	3.927170943	504.741424065486	1184.99	1	1	1	1	3	1	4	2	3	4
10500	4.34961094	554.576129807692	499.5475	1	1	1	1	2	2	1	1	1	6
5214	4.212983867	388.130547895685	417.232	2	2	4	5	3	1	1	1	1	9
12206	10.697499063	313.448873137245	827.26	1	1	1	1	3	2	4	4	1	4
1993	4.16096899825	406.673291348959	384.76	2	1	2	1	2	2	3	1	3	9
14509	3.90390479325	517.864907626143	338.822	2	1	4	5	3	1	2	2	1	2
3563	5.56037884775	296.384645553341	675	1	1	1	1	3	1	1	1	1	2
11921	3.408982729	188.578645586298	331.144	2	2	4	5	3	1	2	2	1	9
2188	3.6113386205	706.475546049343	537.147	2	1	4	5	3	2	1	1	1	4
5810	3.75040787125	396.558560547598	399.16	2	1	2	3	2	2	2	2	1	5
369	4.61446196025	140.757110294889	211.172	2	2	4	5	3	1	1	1	1	4
6068	9.18332050425	531.950384217938	932.533076923077	1	1	1	1	1	2	3	2	2	8
7994	4.08027894875	600.220822616688	1184.99	1	1	1	1	3	1	2	2	1	7
2752	6.52199536575	108.365	230.3	2	2	4	5	1	1	3	2	2	7
180	3.87703260575	341.188222143224	405.46	2	1	4	5	3	1	2	2	1	8
11765	3.359514521	226.529230769231	435.574	2	2	4	5	1	1	2	2	1	3
6993	3.302718399	318.689993815741	1184.99	1	1	2	1	3	2	2	2	1	5
6757	4.02626990075	495.09323991882	993.13	1	1	1	1	3	1	4	2	3	5
7176	6.05115144125	713.937354071059	1104.58	1	1	1	1	3	1	4	2	3	4
2796	6.00955235925	615.515687729458	989.61	1	1	1	3	1	2	4	3	2	4
7658	6.69095849325	162.045261169491	166.18	2	1	4	5	1	2	2	1	2	11
14756	3.2423676045	207.820331291839	253.64	2	1	4	3	3	2	2	2	1	2
13402	4.13484620625	391.782715590132	1178.862	1	1	1	3	3	1	4	2	3	6
14298	5.10405142425	616.752413390504	998.79	1	1	1	1	3	1	3	2	2	3
13154	4.24124169	189.443974674977	107.552	2	2	4	5	1	1	1	1	1	1
13355	5.07246873925	116.96	153.4645	2	2	4	5	1	2	1	1	1	4
12775	5.8552891785	170.075	101	2	2	4	5	2	1	1	1	1	12
2577	3.909198504	346.842412255017	384.044	2	1	4	5	3	1	2	2	1	6
6561	5.201867371	70.465	182.492	2	2	4	5	1	1	1	1	1	8
6934	5.407982494	329.443495755895	768.935	1	1	1	1	3	2	2	2	1	2
213	5.14974503	327.826203093311	981.23	1	1	1	2	3	1	2	2	1	5
2068	3.02598497575	239.995643758135	1184.99	1	1	1	2	3	2	5	3	3	1
10152	4.5651244705	330.956846247973	934.85	1	1	1	4	3	1	1	1	1	5
9674	5.23225107425	433.561342458555	914.864	2	1	4	5	3	1	2	2	1	8
6702	6.008014336	173.365	148.002	2	2	4	5	1	2	1	1	1	6
7685	3.5762881545	730.942225258217	435.69	1	1	1	2	3	1	2	2	1	5
106	3.566423298	469.605	138.9	2	1	4	4	2	2	4	1	3	5
444	7.36311957875	236.773898703968	768.49	1	1	1	1	3	1	1	1	1	7
12901	4.851864455	1115.76546489071	912.6	1	2	2	1	3	2	4	2	3	11
6943	6.55982670175	429.762023814269	650.55	1	2	1	3	1	1	1	1	1	11
11927	5.579904929	1088.08235760929	642.05	1	1	1	1	3	1	4	2	3	6
12123	5.66247806875	655.85677382554	683.04	1	1	1	1	3	1	4	2	3	6
9379	5.924786775	315.064696345986	1154.745	1	1	1	1	3	1	4	2	3	4
5752	3.72047688925	203.209559923888	159.62	1	1	2	3	1	2	2	1	2	6
12263	4.35797211	303.965	131.3	2	1	3	4	1	2	2	1	2	5
11219	3.499228944	467.233966456769	739.104	2	1	1	2	3	1	2	2	1	9
1266	4.67497479975	370.635286158945	732.6075	1	1	1	1	3	1	3	2	2	4
3464	2.7821845015	94.862008897775	408.852	1	2	2	3	3	2	2	2	1	3
12328	7.10623097725	362.82947143272	849.1	1	1	1	1	3	1	1	1	1	10
6262	4.2784209785	448.498290439209	192.31	1	1	1	2	2	1	4	2	3	5
12222	5.1783910235	480.868691376702	142.31	2	1	4	4	3	1	1	1	1	9
8551	5.96626747625	406.273736594891	887.53	1	1	1	1	3	1	1	1	1	8
9441	4.05659072275	651.947776473483	890.561474358974	1	1	1	3	2	1	4	3	2	9
6718	6.45891221925	388.544562918178	654.78	1	1	1	2	3	1	1	1	1	2
7166	11.49823637	368.273937729305	293.75	1	1	1	3	2	2	2	2	1	7
1613	5.048470263	106.686302412941	166.142	2	2	4	5	3	2	1	1	1	6
2446	3.43678301875	680.711002390761	868.185	1	1	1	3	3	1	4	2	3	2
5285	4.83647455525	472.944450312291	266.1145	2	2	4	5	3	1	1	1	1	7
14106	4.262880672	686.3190177989	659.084	1	2	4	5	3	1	3	3	1	6
7098	3.99534146625	725.922844606568	943.92	1	1	1	1	3	1	4	2	3	6
10597	5.3114271925	978.630735083075	1184.99	1	1	1	1	3	1	4	3	2	5
5098	3.4913034915	397.529072	308.76	2	2	4	4	3	2	5	2	3	1
3902	7.30483957975	220.758340078451	192	2	1	4	5	2	2	3	2	2	8
3976	3.45008401975	484.416130300556	372.404	2	1	4	5	3	1	2	2	1	3
1387	3.50941077175	189.333381383088	233.432	2	2	4	5	1	2	1	1	1	9
2311	4.5153782095	523.092226284724	450.18	1	1	2	1	3	2	3	2	2	9
6907	4.197436973	423.761868290208	493.13	1	2	1	3	2	2	1	1	1	3
12529	5.32144399375	1159.47886719728	772.625	1	1	2	1	3	1	3	3	1	6
2947	2.85324063425	276.75	201	2	1	4	5	1	1	3	2	2	4
9731	5.196196988	673.653068388973	147.05	1	1	1	2	3	1	4	2	3	3
8159	4.97883585475	284.43035131474	251.873794871795	1	2	1	2	1	1	1	1	1	1
11341	4.50520214425	906.690233910238	1184.99	1	1	1	3	1	1	3	2	2	8
8277	4.23291939525	321.403710932658	556.7425	1	1	1	1	3	2	3	1	3	2
6107	5.27588936725	505.780837535606	358.2	1	1	1	3	3	2	4	2	3	11
11911	4.45958478675	353.081943118674	783.8475	2	1	2	3	3	1	2	2	1	7
13441	6.31985694275	693.677981113289	1184.99	1	1	1	1	3	1	4	4	1	6
11684	5.894164849	373.449824908928	675.7675	1	1	1	3	3	1	2	2	1	11
5814	3.7495207885	179.817898886185	244.9	2	1	4	5	3	2	2	2	1	8
12413	4.74621505825	574.053792404332	912.52	1	1	1	1	1	1	4	2	3	8
3768	5.967071744	199.159333256677	303.352	2	2	3	4	3	1	1	1	1	7
12661	4.40793949025	908.723372227803	1184.99	1	1	1	1	3	1	2	2	1	11
4732	5.365196291	200.010987742927	67.32	2	1	4	5	3	1	1	1	1	6
12044	6.01819327825	228.743617086732	578.67	1	1	1	3	3	2	2	2	1	1
13401	3.93439547425	281.267265810698	299.275	1	1	2	1	3	2	1	1	1	5
3000	6.366348385	398.122692307692	541.75	2	2	4	5	1	2	5	2	3	5
14947	4.03698525425	342.133163778929	669.412	1	1	1	1	3	1	3	3	1	3
7159	5.461250954	317.436822172651	243.59	2	1	2	1	1	2	2	2	1	11
709	4.3023403565	352.809020108231	572.7	1	1	1	2	3	2	1	1	1	2
11307	9.01161228775	525.765	0	2	1	4	4	2	1	3	3	1	9
11620	5.709803406	613.029923027681	861.89608974359	1	1	2	4	3	2	4	2	3	8
3705	1.97895315925	510.41995944782	835.11	1	1	1	1	3	2	4	2	3	4
10091	7.800979644	349.665	190.44	2	1	2	4	2	1	2	2	1	5
11337	5.89270242825	283.574110759891	963.59	1	1	1	1	3	1	3	2	2	6
5475	4.48532662	1151.01715331492	1002.88	1	1	1	2	3	1	4	2	3	10
12840	3.829229331	384.736791277581	300.642	2	2	4	5	3	2	1	1	1	6
114	3.85927783425	237.134091334605	510.17	2	1	4	5	3	2	1	1	1	10
11128	4.66625168725	180.777267536052	853.204	2	1	4	5	3	1	2	2	1	3
12464	5.1607635455	592.845432223039	611.384	1	1	2	1	3	1	4	4	1	7
14122	11.22213554125	330.635074089461	569.98	1	1	1	3	2	1	2	2	1	8
11164	4.45958478675	455.101731225476	476.464	2	2	4	5	3	2	2	2	1	7
342	5.13962759975	304.315044796984	380.9445	2	1	4	5	3	2	2	2	1	7
12586	3.14568953075	168.162889804005	160.75	2	2	4	5	1	1	2	2	1	6
9682	5.6299645495	56.6395769952176	323.467	2	2	4	5	3	1	1	1	1	6
3340	4.48229095975	301.635043707825	896.965	1	1	1	1	3	1	5	2	3	7
13572	4.4782596345	322.432662369325	361.364	2	1	4	5	3	1	2	2	1	5
2317	4.990249462	641.01	1010.15	1	1	1	3	2	2	2	2	1	12
7219	5.080023741	179.148467307164	254.542	2	1	4	5	3	2	1	1	1	2
12012	4.46898490625	146.836208179999	177.57	2	2	4	4	1	2	2	1	2	11
10822	3.45726782975	461.001109969894	520.99	1	1	1	2	3	1	2	2	1	11
9382	4.08695167725	184.870495695094	207.08	2	1	4	5	3	1	2	2	1	8
8298	3.625776102	437.885	789.4675	1	1	1	1	2	2	2	1	2	5
4671	10.70717696925	220.645620614322	590.23	1	2	1	3	1	1	4	4	1	2
2389	4.01913413525	243.120679545238	227.862	2	2	4	5	1	2	1	1	1	2
8867	4.50596488225	340.676580524045	422.63	1	1	1	1	2	2	1	1	1	5
6836	4.4846000185	346.194734110094	452.19	1	2	1	2	3	2	1	1	1	9
6966	4.40401629075	336.63706799038	753.354	2	1	4	5	3	1	2	2	1	2
9402	4.56000493725	127.645	92	2	1	4	5	3	1	1	1	1	10
3691	3.0079420285	158.129008953333	617.0125	1	1	1	1	3	2	1	1	1	4
5288	4.273653323	827.59920184727	76.92	1	1	1	2	3	1	1	1	1	9
14003	3.044608184	195.675	165.3	2	1	4	5	2	2	2	1	2	2
1885	5.098806324	480.819632978723	1025.14	1	1	1	1	3	1	2	2	1	11
8190	5.46914274725	498.639780979346	1087.57	1	1	1	2	3	1	4	2	3	6
12187	3.87197940075	132.935	360.75	2	2	4	5	2	2	4	1	3	12
9243	6.77162616325	133.15549028146	215.852	2	2	4	5	3	2	1	1	1	9
32	4.8132592555	147.955	707.552	2	1	4	5	3	1	1	1	1	12
7399	5.81255550975	828.281311769561	1034.22	1	1	1	2	3	1	5	2	3	8
4826	4.20253592025	384.752429954152	511.68	1	1	1	1	1	1	4	2	3	8
12299	6.13211719925	513.171874250312	699.28	1	1	1	2	2	2	3	3	1	11
10576	3.98014250625	171.65	132.6	2	2	4	5	2	1	1	1	1	12
14569	4.48987486425	261.500234877384	237.86	2	1	4	5	3	1	1	1	1	10
1926	3.1837902445	435.986164339523	928.5775	1	1	2	1	3	2	1	1	1	10
2384	6.86970615625	318.752994708579	504.16	1	1	1	2	3	1	4	3	2	6
12540	4.72112857225	179.925	64	2	1	3	4	2	2	1	1	1	4
11625	5.124794353	1175	1184.99	1	1	1	1	3	2	4	2	3	6
3279	3.7321127325	336.194267533856	566.37	1	1	1	3	2	2	4	2	3	2
10370	6.02373883825	513.547844162649	603.98	1	2	1	4	1	1	4	2	3	10
8220	4.47370778725	462.06	550.8495	2	1	4	5	3	2	1	1	1	12
6709	4.4453143915	721.939503058128	1184.99	1	1	1	1	3	1	4	2	3	8
5453	4.6667186555	664.63038918476	1184.99	2	1	4	5	3	1	2	2	1	8
8372	3.07079936275	470.212670362497	624.02	1	1	2	3	3	2	5	2	3	1
752	4.46961959625	82.23	210.592	2	2	4	5	2	2	1	1	1	2
9010	6.5556196075	1175	1184.99	1	1	1	1	3	1	4	3	2	8
1708	5.7428956575	923.900321915281	320.1	2	1	1	2	3	1	5	2	3	7
2421	3.578315062	671.460745385041	1184.99	1	1	1	3	3	1	2	2	1	5
6578	3.3399685485	474.286568414556	526.004	2	2	4	5	3	1	2	2	1	3
4986	4.24511227225	195.925	343.562	2	2	4	5	2	1	1	1	1	6
7398	4.09714222575	824.18793950796	458.8	1	1	1	1	3	1	4	2	3	2
6013	3.94284587225	147.642042017804	273.54	1	2	1	2	3	1	1	1	1	9
13209	5.23360611775	753.416250337853	1184.99	1	1	2	1	3	2	4	3	2	6
12710	6.536038904	98.075	336.74	2	2	4	4	1	2	3	3	1	7
5380	4.32735286025	372.118842501899	136.04	2	2	1	3	3	1	2	2	1	6
1330	3.09794176175	475.024083233994	899.455	1	1	1	1	3	2	1	1	1	9
1068	6.731361395	851.39610729656	1184.99	1	1	1	1	3	1	2	2	1	7
505	5.81510358675	472.76814362759	900.64	1	1	1	2	3	1	4	2	3	4
13322	4.2037171555	830.054214557574	1184.99	1	1	1	1	3	1	4	2	3	8
10777	4.11452196775	578.941828566279	1137.31	1	1	1	2	3	2	2	2	1	5
2671	3.31852608	670.11613313216	1130.365	2	1	2	1	3	2	3	1	3	11
12806	5.7256657405	519.057888087745	932.82	1	1	1	1	1	1	2	2	1	2
8972	3.85927783425	114.125644647423	131.8325	2	2	4	5	3	2	1	1	1	10
4649	5.111815008	783.53	827.99	1	1	1	1	2	1	3	2	2	3
11537	4.4186615945	860.395825388681	710.317	2	1	4	1	3	1	2	2	1	8
8866	4.033191961	369.06890023457	1003.95	1	1	1	1	3	2	3	1	3	8
1547	7.82429772775	906.833336837029	524.64	1	1	1	1	3	1	2	2	1	11
11473	5.68896020175	210.025058555023	118.61	2	1	4	5	1	2	1	1	1	6
11870	4.4806474605	572.493504852828	1184.99	1	1	1	1	3	1	3	3	1	4
2260	4.033191961	514.32825379806	642.785	1	1	1	1	3	2	3	1	3	8
6764	4.30042272925	215.653601905188	650.93	1	2	1	1	3	2	1	1	1	9
7517	4.914913197	349.278356418034	284.45	2	2	4	5	1	1	1	1	1	2
8149	9.85903331875	98.705	146.992	2	2	4	5	3	2	1	1	1	5
14288	2.357513845775	36.88	173.7	2	2	4	5	1	2	3	1	3	5
12731	2.85545248825	441.875493463143	809.95	1	1	1	3	3	1	5	2	3	4
10120	4.22114822825	678.644716092164	1184.99	1	1	1	1	3	2	5	4	2	6
5035	6.159617484	286.245898055558	964.845	1	1	1	2	3	1	4	3	2	7
886	7.40396651375	454.396913504892	657.39	1	1	1	3	1	1	4	2	3	8
12935	4.83261833975	85.8488421587571	243.3	2	1	1	2	1	2	2	1	2	10
2888	4.667833932	741.7193698597	669.022	2	1	4	5	3	1	2	2	1	2
14918	3.1661975425	653.84462552915	1181.65083333333	1	1	1	1	3	1	4	2	3	3
14670	4.90796291675	148.751494184488	361.565384615385	1	1	1	3	3	1	1	1	1	6
3749	4.1461574265	77.0676923076923	155.992	2	2	4	4	1	2	1	1	1	1
12581	5.2312071855	502.189524668763	185.52	1	1	3	4	1	1	3	1	3	6
8145	3.9842719705	73.115	170.802	2	2	4	4	1	1	2	1	2	9
8363	8.53790450875	1175	1184.99	1	1	1	1	3	1	5	4	2	4
12555	4.2779673455	337.349486067625	244.22	2	2	4	4	3	1	1	1	1	10
9704	3.281288885	1128.57437523567	1184.99	1	1	4	1	3	1	2	2	1	9
4450	4.8917505825	143.500173036297	130	1	2	1	2	1	1	1	1	1	6
5170	4.72493229925	305.733434715949	313.885974358974	1	1	2	2	3	2	1	1	1	2
11894	2.9666428295	441.043151834961	335.28	2	2	4	5	3	1	2	2	1	1
9003	6.109148731	988.164889910608	1184.99	1	1	1	1	3	1	4	2	3	6
11308	3.8401757255	596.082145488618	451.15	2	1	4	5	3	2	1	1	1	4
2504	3.5080170505	660.210383362552	292.23	2	1	2	3	2	2	4	2	3	7
13240	1.619885889225	1014.06	415.91	2	1	4	4	2	2	5	2	3	4
822	5.123936079	318.753748866363	653.89	1	1	1	1	3	1	3	2	2	8
10085	3.53095944075	719.698212075142	290.284	2	1	4	5	3	1	2	2	1	1
3553	3.52060614	344.68432288909	503.912	1	1	1	2	3	1	2	2	1	4
2795	4.7377073625	110.957614715108	150	1	2	2	3	3	2	1	1	1	4
12012	6.56690031575	207.270424954625	666.44	1	1	2	3	1	2	4	2	3	3
10679	5.4637167455	1175	1184.99	1	1	1	1	3	1	3	2	2	12
4469	5.0442553755	515.866721965276	846.0875	1	1	1	1	3	1	4	2	3	8
155	4.52132285775	840.002461438392	1184.99	1	1	1	1	3	1	4	2	3	8
8776	7.115313241	200.58865225905	311.24	1	1	1	1	2	1	1	1	1	9
8753	3.9204800505	539.743773234552	491.224	2	2	4	5	3	1	2	2	1	8
3953	6.36600884575	149.137118108078	312.1715	2	2	4	5	3	1	2	2	1	5
12429	3.27249805375	519.426843780526	1055.62	1	1	1	1	3	1	5	3	3	6
13070	4.78321217225	1175	1184.99	1	1	1	4	3	1	2	2	1	2
11351	2.97954470125	1175	1184.99	1	1	1	1	3	1	3	2	2	3
10192	5.65428037575	600.621495959368	1184.99	1	1	1	1	2	1	5	2	3	8
1811	6.2958291825	753.223159718292	1184.99	1	1	1	2	3	1	2	2	1	7
13281	5.09900025825	1095.58970531304	922.03	1	1	1	3	3	1	4	3	2	8
11741	4.1092340175	252.662544029187	651.22	1	1	1	3	3	2	2	2	1	7
5953	3.53584684325	721.23832235249	697.404	2	1	4	5	3	1	2	2	1	6
9788	4.126818256	228.514481897806	214.63	1	1	1	3	3	2	1	1	1	8
1299	4.427172968	627.033317719418	1053.34	1	1	1	1	3	1	5	2	3	9
7883	6.2908896275	183.221832627695	288.665	1	1	1	3	3	1	1	1	1	2
6446	6.6371590745	615.701580524045	242.1795	2	2	4	5	3	2	1	1	1	5
103	4.39692179175	138.12	206.95	2	1	4	5	1	2	3	1	3	8
6392	3.53584684325	691.109892125945	1112.5665	2	1	4	5	3	1	2	2	1	6
10488	4.24490651225	403.132020887252	517.63	2	1	1	3	1	1	5	2	3	2
6877	4.94149513525	98.07	91.65	2	2	4	5	1	2	1	1	1	12
10078	4.74248070725	321.886341346777	573.6425	2	1	4	5	3	2	1	1	1	8
4988	4.3306361955	524.997153051947	660.25	1	1	1	1	3	2	4	1	3	11
14794	7.3042745085	326.337129341155	570.89	1	1	1	3	2	1	2	2	1	4
12002	3.6530272225	778.407413201146	1078.32	1	1	1	1	3	1	2	2	1	5
12104	5.62433945275	288.398269640024	182.7	2	1	3	4	1	2	3	1	3	11
14852	4.91483695325	162.54313537748	164.495	2	2	4	5	1	2	1	1	1	8
980	6.986513901	340.162319415541	1184.99	1	1	1	1	3	1	4	4	1	8
5858	3.6152587165	183.693622229059	292.35	1	2	1	3	1	2	1	1	1	5
3298	4.0612154725	176.257451021129	255.17	2	2	4	5	1	1	1	1	1	8
7039	4.6688439645	333.03325113155	676.7	1	1	1	3	3	1	4	2	3	2
10013	6.30547745	673.059516841795	1184.99	1	2	1	1	2	2	2	2	1	7
2136	4.3788083735	572.508615232274	1162.39	1	1	1	2	3	1	3	3	1	10
13978	6.1614384845	951.652277287684	410.52	1	1	4	5	3	2	3	3	1	1
9912	5.5840167065	602.771077176994	881.285	1	1	1	1	3	1	4	2	3	9
14273	4.60193702475	294.273622827282	401.47	1	1	2	3	1	1	2	2	1	9
6403	8.67961497225	826.682456685859	1184.99	1	1	1	1	3	1	2	2	1	7
8041	7.21447984725	474.23	632.002051282051	1	1	1	1	2	1	4	2	3	5
14156	4.820334374	428.639234156242	669.43	1	1	1	2	3	2	1	1	1	7
10085	5.74032786675	273.071335240553	492.19	1	1	1	3	3	1	1	1	1	9
10617	6.068247739	839.447284480752	534.3325	2	1	4	5	3	1	2	2	1	7
13814	3.94946611775	466.926721716665	949.56	1	1	1	3	3	1	3	2	2	4
8128	4.808953208	154.807352437563	199.682	2	1	4	5	1	2	1	1	1	3
14220	3.62027512525	355.260012053691	589.504	2	1	4	5	3	1	2	2	1	3
3148	3.23907708325	488.955	508.7765	2	1	4	5	3	1	2	2	1	12
8545	4.5651244705	144.317150030924	823.34	1	1	1	1	3	1	1	1	1	5
